play_id,game_id,old_game_id,home_team,away_team,season_type,week,posteam,posteam_type,defteam,side_of_field,yardline_100,game_date,quarter_seconds_remaining,half_seconds_remaining,game_seconds_remaining,game_half,quarter_end,drive,sp,qtr,down,goal_to_go,time,yrdln,ydstogo,ydsnet,desc,play_type,yards_gained,shotgun,no_huddle,qb_dropback,qb_kneel,qb_spike,qb_scramble,pass_length,pass_location,air_yards,yards_after_catch,run_location,run_gap,field_goal_result,kick_distance,extra_point_result,two_point_conv_result,home_timeouts_remaining,away_timeouts_remaining,timeout,timeout_team,td_team,posteam_timeouts_remaining,defteam_timeouts_remaining,total_home_score,total_away_score,posteam_score,defteam_score,score_differential,posteam_score_post,defteam_score_post,score_differential_post,no_score_prob,opp_fg_prob,opp_safety_prob,opp_td_prob,fg_prob,safety_prob,td_prob,extra_point_prob,two_point_conversion_prob,ep,epa,total_home_epa,total_away_epa,total_home_rush_epa,total_away_rush_epa,total_home_pass_epa,total_away_pass_epa,air_epa,yac_epa,comp_air_epa,comp_yac_epa,total_home_comp_air_epa,total_away_comp_air_epa,total_home_comp_yac_epa,total_away_comp_yac_epa,total_home_raw_air_epa,total_away_raw_air_epa,total_home_raw_yac_epa,total_away_raw_yac_epa,wp,def_wp,home_wp,away_wp,wpa,home_wp_post,away_wp_post,vegas_wp,vegas_home_wp,total_home_rush_wpa,total_away_rush_wpa,total_home_pass_wpa,total_away_pass_wpa,air_wpa,yac_wpa,comp_air_wpa,comp_yac_wpa,total_home_comp_air_wpa,total_away_comp_air_wpa,total_home_comp_yac_wpa,total_away_comp_yac_wpa,total_home_raw_air_wpa,total_away_raw_air_wpa,total_home_raw_yac_wpa,total_away_raw_yac_wpa,punt_blocked,first_down_rush,first_down_pass,first_down_penalty,third_down_converted,third_down_failed,fourth_down_converted,fourth_down_failed,incomplete_pass,touchback,interception,punt_inside_twenty,punt_in_endzone,punt_out_of_bounds,punt_downed,punt_fair_catch,kickoff_inside_twenty,kickoff_in_endzone,kickoff_out_of_bounds,kickoff_downed,kickoff_fair_catch,fumble_forced,fumble_not_forced,fumble_out_of_bounds,solo_tackle,safety,penalty,tackled_for_loss,fumble_lost,own_kickoff_recovery,own_kickoff_recovery_td,qb_hit,rush_attempt,pass_attempt,sack,touchdown,pass_touchdown,rush_touchdown,return_touchdown,extra_point_attempt,two_point_attempt,field_goal_attempt,kickoff_attempt,punt_attempt,fumble,complete_pass,assist_tackle,lateral_reception,lateral_rush,lateral_return,lateral_recovery,passer_player_id,passer_player_name,receiver_player_id,receiver_player_name,rusher_player_id,rusher_player_name,lateral_receiver_player_id,lateral_receiver_player_name,lateral_rusher_player_id,lateral_rusher_player_name,lateral_sack_player_id,lateral_sack_player_name,interception_player_id,interception_player_name,lateral_interception_player_id,lateral_interception_player_name,punt_returner_player_id,punt_returner_player_name,lateral_punt_returner_player_id,lateral_punt_returner_player_name,kickoff_returner_player_name,kickoff_returner_player_id,lateral_kickoff_returner_player_id,lateral_kickoff_returner_player_name,punter_player_id,punter_player_name,kicker_player_name,kicker_player_id,own_kickoff_recovery_player_id,own_kickoff_recovery_player_name,blocked_player_id,blocked_player_name,tackle_for_loss_1_player_id,tackle_for_loss_1_player_name,tackle_for_loss_2_player_id,tackle_for_loss_2_player_name,qb_hit_1_player_id,qb_hit_1_player_name,qb_hit_2_player_id,qb_hit_2_player_name,forced_fumble_player_1_team,forced_fumble_player_1_player_id,forced_fumble_player_1_player_name,forced_fumble_player_2_team,forced_fumble_player_2_player_id,forced_fumble_player_2_player_name,solo_tackle_1_team,solo_tackle_2_team,solo_tackle_1_player_id,solo_tackle_2_player_id,solo_tackle_1_player_name,solo_tackle_2_player_name,assist_tackle_1_player_id,assist_tackle_1_player_name,assist_tackle_1_team,assist_tackle_2_player_id,assist_tackle_2_player_name,assist_tackle_2_team,assist_tackle_3_player_id,assist_tackle_3_player_name,assist_tackle_3_team,assist_tackle_4_player_id,assist_tackle_4_player_name,assist_tackle_4_team,pass_defense_1_player_id,pass_defense_1_player_name,pass_defense_2_player_id,pass_defense_2_player_name,fumbled_1_team,fumbled_1_player_id,fumbled_1_player_name,fumbled_2_player_id,fumbled_2_player_name,fumbled_2_team,fumble_recovery_1_team,fumble_recovery_1_yards,fumble_recovery_1_player_id,fumble_recovery_1_player_name,fumble_recovery_2_team,fumble_recovery_2_yards,fumble_recovery_2_player_id,fumble_recovery_2_player_name,return_team,return_yards,penalty_team,penalty_player_id,penalty_player_name,penalty_yards,replay_or_challenge,replay_or_challenge_result,penalty_type,defensive_two_point_attempt,defensive_two_point_conv,defensive_extra_point_attempt,defensive_extra_point_conv,season,cp,cpoe,series,series_success,series_result,order_sequence,start_time,time_of_day,stadium,weather,nfl_api_id,play_clock,play_deleted,play_type_nfl,special_teams_play,st_play_type,end_clock_time,end_yard_line,fixed_drive,fixed_drive_result,drive_real_start_time,drive_play_count,drive_time_of_possession,drive_first_downs,drive_inside20,drive_ended_with_score,drive_quarter_start,drive_quarter_end,drive_yards_penalized,drive_start_transition,drive_end_transition,drive_game_clock_start,drive_game_clock_end,drive_start_yard_line,drive_end_yard_line,drive_play_id_started,drive_play_id_ended,away_score,home_score,location,result,total,spread_line,total_line,div_game,roof,surface,temp,wind,home_coach,away_coach,stadium_id,game_stadium,success,passer,passer_jersey_number,rusher,rusher_jersey_number,receiver,receiver_jersey_number,pass,rush,first_down,aborted_play,special,play,passer_id,rusher_id,receiver_id,name,jersey_number,id,qb_epa,xyac_epa,xyac_mean_yardage,xyac_median_yardage,xyac_success,xyac_fd
1,2019_01_ATL_MIN,2019090804,MIN,ATL,REG,1,,,,,,2019-09-08,900.0,1800.0,3600.0,Half1,0,,0,1,,0,15:00,MIN 35,0,,GAME,,,0,0,,0,0,0,,,,,,,,,,,3,3,,,,,,0,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,2019,,,1,0,Punt,1.0,13:00:00,,U.S. Bank Stadium,"N/A (Indoors) Temp: ° F, Wind:   mph",10160000-0579-055e-7350-c0a2552a523f,0,0,GAME_START,0,,,,1,Punt,,,,,,,,,,,,,,,,,,12,28,Home,16,40,3.5,47.0,0,dome,sportturf,,,Mike Zimmer,Dan Quinn,MIN01,U.S. Bank Stadium,,,,,,,,0,0,,0,0,0,,,,,,,,,,,,
36,2019_01_ATL_MIN,2019090804,MIN,ATL,REG,1,ATL,away,MIN,MIN,35.0,2019-09-08,900.0,1800.0,3600.0,Half1,0,1.0,0,1,,0,15:00,MIN 35,0,8.0,"5-D.Bailey kicks 65 yards from MIN 35 to end zone, Touchback.",kickoff,0.0,0,0,0.0,0,0,0,,,,,,,,,,,3,3,0.0,,,3.0,3.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.003473229939118,0.1288787275552749,0.0022700459230691,0.2720881700515747,0.2081951797008514,0.0032402402721345,0.3818544447422027,0.0,0.0,1.0082536679692566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4429526925086975,0.5570473074913025,0.5570473074913025,0.4429526925086975,0.0,0.5570473074913025,0.4429526925086975,0.3798829913139343,0.6201170086860657,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,D.Bailey,32013030-2d30-3032-3836-3630e498e688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ATL,0.0,,,,,0,,,0.0,0.0,0.0,0.0,2019,,,1,0,Punt,36.0,13:00:00,17:04:02,U.S. Bank Stadium,"N/A (Indoors) Temp: ° F, Wind:   mph",10160000-0579-055e-7350-c0a2552a523f,10,0,KICK_OFF,1,,,ATL 25,1,Punt,,3.0,2:07,0.0,0.0,0.0,1.0,1.0,0.0,KICKOFF,BLOCKED_PUNT,15:00,12:53,ATL 25,ATL 33,36.0,121.0,12,28,Home,16,40,3.5,47.0,0,dome,sportturf,,,Mike Zimmer,Dan Quinn,MIN01,U.S. Bank Stadium,0.0,,,,,,,0,0,0.0,0,1,0,,,,,,,0.0,,,,,
51,2019_01_ATL_MIN,2019090804,MIN,ATL,REG,1,ATL,away,MIN,ATL,75.0,2019-09-08,900.0,1800.0,3600.0,Half1,0,1.0,0,1,1.0,0,15:00,ATL 25,10,8.0,(15:00) 2-M.Ryan sacked at ATL 17 for -8 yards (55-A.Barr).,pass,-8.0,0,0,1.0,0,0,0,,,,,,,,,,,3,3,0.0,,,3.0,3.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.003473229939118,0.1288787275552749,0.0022700459230691,0.2720881700515747,0.2081951797008514,0.0032402402721345,0.3818544447422027,0.0,0.0,1.0082536679692566,-1.6587623786181211,1.6587623786181211,-1.6587623786181211,0.0,0.0,1.6587623786181211,-1.6587623786181211,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4429526925086975,0.5570473074913025,0.5570473074913025,0.4429526925086975,-0.0574100315570831,0.6144573390483856,0.3855426609516144,0.3798829913139343,0.6201170086860657,0.0,0.0,0.0574100315570831,-0.0574100315570831,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32013030-2d30-3032-3631-34338634c9b6,M.Ryan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32013030-2d30-3033-3132-35365e470a5e,A.Barr,,,32013030-2d30-3033-3132-35365e470a5e,A.Barr,,,,,,,,,MIN,,32013030-2d30-3033-3132-35365e470a5e,,A.Barr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0,,,0.0,0.0,0.0,0.0,2019,,,1,0,Punt,51.0,13:00:00,17:04:42,U.S. Bank Stadium,"N/A (Indoors) Temp: ° F, Wind:   mph",10160000-0579-055e-7350-c0a2552a523f,12,0,SACK,0,,,ATL 17,1,Punt,,3.0,2:07,0.0,0.0,0.0,1.0,1.0,0.0,KICKOFF,BLOCKED_PUNT,15:00,12:53,ATL 25,ATL 33,36.0,121.0,12,28,Home,16,40,3.5,47.0,0,dome,sportturf,,,Mike Zimmer,Dan Quinn,MIN01,U.S. Bank Stadium,0.0,M.Ryan,2.0,,,,,1,0,0.0,0,0,1,32013030-2d30-3032-3631-34338634c9b6,,,M.Ryan,2.0,32013030-2d30-3032-3631-34338634c9b6,-1.6587623786181211,,,,,
79,2019_01_ATL_MIN,2019090804,MIN,ATL,REG,1,ATL,away,MIN,ATL,83.0,2019-09-08,860.0,1760.0,3560.0,Half1,0,1.0,0,1,2.0,0,14:20,ATL 17,18,8.0,(14:20) 24-D.Freeman right tackle to ATL 21 for 4 yards (93-S.Stephen).,run,4.0,0,0,0.0,0,0,0,,,,,right,tackle,,,,,3,3,0.0,,,3.0,3.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037068456877022,0.2049156874418258,0.003170410869643,0.350698322057724,0.1536958813667297,0.0044620316475629,0.2793508172035217,0.0,0.0,-0.6505087106488645,-0.5389165608212352,2.1976789394393563,-2.1976789394393563,0.5389165608212352,-0.5389165608212352,1.6587623786181211,-1.6587623786181211,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3855426609516144,0.6144573390483856,0.6144573390483856,0.3855426609516144,-0.022883266210556,0.6373406052589417,0.3626593947410583,0.3446837067604065,0.6553162932395935,0.022883266210556,-0.022883266210556,0.0574100315570831,-0.0574100315570831,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,32013030-2d30-3033-3132-3835991f31bb,D.Freeman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MIN,,32013030-2d30-3033-3132-3432cb806d36,,S.Stephen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0,,,0.0,0.0,0.0,0.0,2019,,,1,0,Punt,79.0,13:00:00,17:05:23,U.S. Bank Stadium,"N/A (Indoors) Temp: ° F, Wind:   mph",10160000-0579-055e-7350-c0a2552a523f,5,0,RUSH,0,,,ATL 21,1,Punt,,3.0,2:07,0.0,0.0,0.0,1.0,1.0,0.0,KICKOFF,BLOCKED_PUNT,15:00,12:53,ATL 25,ATL 33,36.0,121.0,12,28,Home,16,40,3.5,47.0,0,dome,sportturf,,,Mike Zimmer,Dan Quinn,MIN01,U.S. Bank Stadium,0.0,,,D.Freeman,24.0,,,0,1,0.0,0,0,1,,32013030-2d30-3033-3132-3835991f31bb,,D.Freeman,24.0,32013030-2d30-3033-3132-3835991f31bb,-0.5389165608212352,,,,,
100,2019_01_ATL_MIN,2019090804,MIN,ATL,REG,1,ATL,away,MIN,ATL,79.0,2019-09-08,821.0,1721.0,3521.0,Half1,0,1.0,0,1,3.0,0,13:41,ATL 21,14,8.0,(13:41) (Shotgun) 2-M.Ryan scrambles left end to ATL 33 for 12 yards (55-A.Barr).,run,12.0,1,0,1.0,0,0,1,,,,,left,end,,,,,3,3,0.0,,,3.0,3.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037811857182532,0.2281546145677566,0.0029378982726484,0.3764106929302215,0.1416762918233871,0.0037030521780252,0.2433363199234008,0.0,0.0,-1.1894252714700997,0.1421348103322088,2.0555441291071475,-2.0555441291071475,0.3967817504890263,-0.3967817504890263,1.6587623786181211,-1.6587623786181211,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3626593947410583,0.6373406052589417,0.6373406052589417,0.3626593947410583,0.0345816612243652,0.6027589440345764,0.3972410559654236,0.3491435348987579,0.6508564651012421,-0.0116983950138092,0.0116983950138092,0.0574100315570831,-0.0574100315570831,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,32013030-2d30-3032-3631-34338634c9b6,M.Ryan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MIN,,32013030-2d30-3033-3132-35365e470a5e,,A.Barr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0,,,0.0,0.0,0.0,0.0,2019,,,1,0,Punt,100.0,13:00:00,17:06:02,U.S. Bank Stadium,"N/A (Indoors) Temp: ° F, Wind:   mph",10160000-0579-055e-7350-c0a2552a523f,7,0,RUSH,0,,,ATL 33,1,Punt,,3.0,2:07,0.0,0.0,0.0,1.0,1.0,0.0,KICKOFF,BLOCKED_PUNT,15:00,12:53,ATL 25,ATL 33,36.0,121.0,12,28,Home,16,40,3.5,47.0,0,dome,sportturf,,,Mike Zimmer,Dan Quinn,MIN01,U.S. Bank Stadium,1.0,M.Ryan,2.0,,2.0,,,1,0,0.0,0,0,1,32013030-2d30-3032-3631-34338634c9b6,,,M.Ryan,2.0,32013030-2d30-3032-3631-34338634c9b6,0.1421348103322088,,,,,
121,2019_01_ATL_MIN,2019090804,MIN,ATL,REG,1,ATL,away,MIN,ATL,67.0,2019-09-08,779.0,1679.0,3479.0,Half1,0,1.0,0,1,4.0,0,12:59,ATL 33,2,8.0,"(12:59) 5-M.Bosher punt is BLOCKED by 50-E.Wilson, Center-47-J.Harris, RECOVERED by MIN-50-E.Wilson at ATL 21. 50-E.Wilson to ATL 21 for no gain (41-S.Neasman).",punt,0.0,0,0,0.0,0,0,0,,,,,,,,,,,3,3,0.0,,,3.0,3.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0046549239195883,0.194440022110939,0.0041262074373662,0.387403666973114,0.1473842114210128,0.0039963503368198,0.2579946219921112,0.0,0.0,-1.0472904611378908,-4.034296289901249,6.089840419008397,-6.089840419008397,0.3967817504890263,-0.3967817504890263,1.6587623786181211,-1.6587623786181211,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3972410559654236,0.6027589440345764,0.6027589440345764,0.3972410559654236,-0.1226765513420105,0.7254354953765869,0.2745645046234131,0.3656231164932251,0.6343768835067749,-0.0116983950138092,0.0116983950138092,0.0574100315570831,-0.0574100315570831,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32013030-2d30-3033-3333-3336cded481f,E.Wilson,,,,,,,,,,,,,,,ATL,,32013030-2d30-3033-3235-393212efe2ff,,S.Neasman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0,,,0.0,0.0,0.0,0.0,2019,,,1,0,Punt,121.0,13:00:00,17:06:44,U.S. Bank Stadium,"N/A (Indoors) Temp: ° F, Wind:   mph",10160000-0579-055e-7350-c0a2552a523f,17,0,PUNT,1,,12:53,ATL 33,1,Punt,,3.0,2:07,0.0,0.0,0.0,1.0,1.0,0.0,KICKOFF,BLOCKED_PUNT,15:00,12:53,ATL 25,ATL 33,36.0,121.0,12,28,Home,16,40,3.5,47.0,0,dome,sportturf,,,Mike Zimmer,Dan Quinn,MIN01,U.S. Bank Stadium,0.0,,,,,,,0,0,0.0,0,1,0,,,,,,,-4.034296289901249,,,,,
148,2019_01_ATL_MIN,2019090804,MIN,ATL,REG,1,MIN,home,ATL,ATL,21.0,2019-09-08,773.0,1673.0,3473.0,Half1,0,1.0,0,1,1.0,0,12:53,ATL 21,10,21.0,"(12:53) 33-D.Cook right end pushed ob at ATL 8 for 13 yards (37-R.Allen). PENALTY on MIN-82-K.Rudolph, Offensive Holding, 10 yards, enforced at ATL 21 - No Play.",no_play,0.0,0,0,0.0,0,0,0,,,,,,,,,,,3,3,0.0,,,3.0,3.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015996639849618,0.023364208638668,0.0008327143150381744,0.0288725774735212,0.3145155012607574,0.0007602187106385827,0.6300551295280457,0.0,0.0,5.08158675103914,-1.1250938308658078,4.964746588142589,-4.964746588142589,0.3967817504890263,-0.3967817504890263,1.6587623786181211,-1.6587623786181211,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7254354953765869,0.2745645046234131,0.7254354953765869,0.2745645046234131,-0.0314273834228515,0.6940081119537354,0.3059918880462646,0.7410880327224731,0.7410880327224731,-0.0116983950138092,0.0116983950138092,0.0574100315570831,-0.0574100315570831,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,MIN,32013030-2d30-3032-3739-383145dad36a,K.Rudolph,10.0,0,,Offensive Holding,0.0,0.0,0.0,0.0,2019,,,2,1,Touchdown,148.0,13:00:00,17:07:41,U.S. Bank Stadium,"N/A (Indoors) Temp: ° F, Wind:   mph",10160000-0579-055e-7350-c0a2552a523f,12,0,PENALTY,0,,,ATL 31,2,Touchdown,,2.0,1:03,1.0,0.0,1.0,1.0,1.0,-10.0,BLOCKED_PUNT,TOUCHDOWN,12:53,11:50,ATL 21,ATL 23,148.0,239.0,12,28,Home,16,40,3.5,47.0,0,dome,sportturf,,,Mike Zimmer,Dan Quinn,MIN01,U.S. Bank Stadium,0.0,,,D.Cook,33.0,,,0,1,0.0,0,0,1,,32013030-2d30-3033-3338-39337f9ee497,,D.Cook,33.0,32013030-2d30-3033-3338-39337f9ee497,-1.1250938308658078,,,,,
185,2019_01_ATL_MIN,2019090804,MIN,ATL,REG,1,MIN,home,ATL,ATL,31.0,2019-09-08,752.0,1652.0,3452.0,Half1,0,2.0,0,1,1.0,0,12:32,ATL 31,20,21.0,(12:32) 8-K.Cousins pass short left to 33-D.Cook pushed ob at ATL 23 for 8 yards (44-V.Beasley).,pass,8.0,0,0,1.0,0,0,0,short,left,1.0,7.0,,,,,,,3,3,0.0,,,3.0,3.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018982933834195,0.0416469983756542,0.0009897827403619883,0.0583503581583499,0.4458597302436828,0.0008993572555482388,0.4503554403781891,0.0,0.0,3.956492920173332,0.2581300421152264,5.222876630257815,-5.222876630257815,0.3967817504890263,-0.3967817504890263,1.9168924207333475,-1.9168924207333475,-0.5534842172637582,0.8116142593789846,-0.5534842172637582,0.8116142593789846,-0.5534842172637582,0.5534842172637582,0.8116142593789846,-0.8116142593789846,-0.5534842172637582,0.5534842172637582,0.8116142593789846,-0.8116142593789846,0.6940081119537354,0.3059918880462646,0.6940081119537354,0.3059918880462646,-0.0034213066101074,0.6905868053436279,0.309413194656372,0.7510965466499329,0.7510965466499329,-0.0116983950138092,0.0116983950138092,0.0539887249469757,-0.0539887249469757,0.0,-0.0034213066101074,0.0,-0.0034213066101074,0.0,0.0,-0.0034213066101074,0.0034213066101074,0.0,0.0,-0.0034213066101074,0.0034213066101074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,32013030-2d30-3032-3936-303492e9d55e,K.Cousins,32013030-2d30-3033-3338-39337f9ee497,D.Cook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ATL,,32013030-2d30-3033-3232-3430b2977a30,,V.Beasley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0,,,0.0,0.0,0.0,0.0,2019,0.8442370891571045,15.57629108428955,2,1,Touchdown,185.0,13:00:00,17:08:37,U.S. Bank Stadium,"N/A (Indoors) Temp: ° F, Wind:   mph",10160000-0579-055e-7350-c0a2552a523f,9,0,PASS,0,,,ATL 23,2,Touchdown,,2.0,1:03,1.0,0.0,1.0,1.0,1.0,-10.0,BLOCKED_PUNT,TOUCHDOWN,12:53,11:50,ATL 21,ATL 23,148.0,239.0,12,28,Home,16,40,3.5,47.0,0,dome,sportturf,,,Mike Zimmer,Dan Quinn,MIN01,U.S. Bank Stadium,1.0,K.Cousins,8.0,,,D.Cook,33.0,1,0,0.0,0,0,1,32013030-2d30-3032-3936-303492e9d55e,,32013030-2d30-3033-3338-39337f9ee497,K.Cousins,8.0,32013030-2d30-3032-3936-303492e9d55e,0.2581300421152264,0.7476677004442193,6.732306136167608,6.0,0.5059313726669643,0.0533893200627062
